update,gameplay_rollouts,trade_rollouts,gameplay_reward,gameplay_reward_avg_logged,trade_reward,trade_reward_avg_logged,trade_propose,trade_accept,trade_reject,trade_counter,trade_skip,gameplay_policy_loss,gameplay_value_loss,gameplay_entropy,gameplay_entropy_avg_logged,trade_policy_loss,trade_value_loss,trade_entropy,trade_entropy_avg_logged,tom_loss,total_loss,entropy_coef,gamma,gameplay_reward_ma10,trade_reward_ma10,gameplay_entropy_ma10,trade_entropy_ma10,gameplay_value_loss_ma10,trade_value_loss_ma10,gameplay_policy_loss_ma10,trade_policy_loss_ma10,tom_loss_ma10,total_loss_ma10,trade_propose_rate,trade_accept_rate,trade_reject_rate,trade_counter_rate,trade_skip_rate
1696,1965,1443,0.0086,0.0083,-0.0024,-0.0027,383,13,346,59,642,0.0257,0.7919,0.7575,0.7563,0.0613,0.636,2.0688,2.0647,1.566218,0.35,0.0012,0.96172,0.008249999999999999,-0.00268,0.75632,2.06466,0.78494,0.62036,0.017389999999999982,0.04916,1.5528998,0.35,0.2654192654192654,0.009009009009009009,0.23977823977823978,0.040887040887040885,0.44490644490644493
1697,1965,1443,0.0088,0.0083,-0.0023,-0.0026,388,16,339,61,639,0.0281,0.7943,0.7583,0.7564,0.0648,0.6404,2.0706,2.0653,1.570442,0.35,0.0012,0.96172,0.00833,-0.00262,0.7564200000000001,2.0653200000000003,0.78621,0.62347,0.018979999999999976,0.051519999999999996,1.5554135,0.35,0.26888426888426886,0.011088011088011088,0.23492723492723494,0.04227304227304227,0.44282744282744285
1698,1965,1443,0.0089,0.0084,-0.0023,-0.0026,393,19,332,63,636,0.0306,0.7968,0.7592,0.7567,0.0683,0.645,2.0726,2.0662,1.574828,0.35,0.0012,0.96172,0.00842,-0.0025700000000000002,0.7566900000000001,2.0662499999999997,0.7877500000000001,0.62691,0.020789999999999982,0.054169999999999996,1.5583447,0.35,0.27234927234927236,0.013167013167013167,0.23007623007623007,0.04365904365904366,0.4407484407484408
1699,1965,1443,0.009,0.0085,-0.0022,-0.0025,398,23,325,65,632,0.0331,0.7994,0.7602,0.7571,0.0719,0.6497,2.0746,2.0674,1.579307,0.35,0.0012,0.96172,0.00851,-0.00251,0.7571100000000001,2.06742,0.78953,0.6306499999999999,0.022779999999999977,0.057069999999999996,1.5616408,0.35,0.2758142758142758,0.01593901593901594,0.22522522522522523,0.04504504504504504,0.437976437976438
1700,1965,1443,0.0091,0.0086,-0.0021,-0.0024,404,26,318,67,628,0.0356,0.802,0.7613,0.7577,0.0753,0.6543,2.0767,2.0688,1.583812,0.35,0.0012,0.96172,0.008610000000000001,-0.00244,0.75767,2.0688000000000004,0.7915099999999999,0.63462,0.024919999999999977,0.06015,1.5652456000000001,0.35,0.27997227997227997,0.018018018018018018,0.2203742203742204,0.04643104643104643,0.4352044352044352
1701,1966,1443,0.0092,0.0087,-0.002,-0.0024,409,29,311,70,624,0.038,0.8046,0.7624,0.7583,0.0786,0.6589,2.0789,2.0704,1.588276,0.35,0.0012,0.96173,0.00871,-0.0023699999999999997,0.75835,2.0703699999999996,0.79366,0.6387799999999999,0.02716999999999998,0.06335,1.5690997,0.35,0.2834372834372834,0.020097020097020097,0.21552321552321552,0.04851004851004851,0.43243243243243246
1702,1966,1443,0.0093,0.0088,-0.0019,-0.0023,414,32,305,72,620,0.0402,0.8072,0.7636,0.7591,0.0816,0.6634,2.0811,2.0721,1.59263,0.35,0.0012,0.96173,0.00881,-0.0022899999999999995,0.75915,2.0721000000000003,0.79595,0.6430800000000001,0.02946999999999998,0.06661,1.5731410000000001,0.35,0.2869022869022869,0.022176022176022176,0.21136521136521136,0.0498960498960499,0.42966042966042967
1703,1966,1443,0.0094,0.0089,-0.0019,-0.0022,419,35,298,74,617,0.0423,0.8097,0.7648,0.76,0.0845,0.6678,2.0833,2.074,1.596812,0.35,0.0012,0.96173,0.00892,-0.00222,0.7600399999999999,2.07396,0.79833,0.64748,0.031799999999999974,0.06989000000000001,1.5773061,0.35,0.29036729036729036,0.024255024255024255,0.20651420651420652,0.05128205128205128,0.4275814275814276
1704,1966,1443,0.0095,0.009,-0.0018,-0.0021,424,39,291,76,613,0.0442,0.812,0.766,0.761,0.087,0.672,2.0854,2.0759,1.600758,0.35,0.0012,0.96173,0.00903,-0.00214,0.76101,2.07592,0.80076,0.65192,0.034109999999999974,0.07311999999999999,1.5815304,0.35,0.2938322938322938,0.02702702702702703,0.20166320166320167,0.05266805266805267,0.4248094248094248
1705,1966,1443,0.0096,0.0092,-0.0017,-0.0021,429,42,285,78,609,0.0459,0.8142,0.7673,0.7621,0.0891,0.6759,2.0874,2.078,1.604411,0.35,0.0012,0.96173,0.00914,-0.00206,0.76206,2.0779400000000003,0.80321,0.6563399999999999,0.03636999999999997,0.07624,1.5857494,0.35,0.2972972972972973,0.029106029106029108,0.19750519750519752,0.05405405405405406,0.42203742203742206
1706,1966,1443,0.0097,0.0093,-0.0016,-0.002,434,45,279,80,605,0.0473,0.8163,0.7685,0.7632,0.0909,0.6795,2.0893,2.08,1.607715,0.35,0.0012,0.96173,0.00925,-0.00198,0.76316,2.07999,0.80565,0.66069,0.038529999999999974,0.0792,1.5898990999999998,0.35,0.30076230076230076,0.031185031185031187,0.19334719334719336,0.05544005544005544,0.41926541926541927
1707,1966,1443,0.0098,0.0094,-0.0016,-0.0019,439,48,273,82,601,0.0484,0.8181,0.7696,0.7643,0.0922,0.6828,2.0911,2.082,1.610621,0.35,0.0012,0.96173,0.00935,-0.0019099999999999998,0.76429,2.08204,0.8080299999999999,0.66493,0.04055999999999997,0.08194,1.5939169999999998,0.35,0.3042273042273042,0.033264033264033266,0.1891891891891892,0.05682605682605683,0.4164934164934165
1708,1966,1443,0.0099,0.0095,-0.0015,-0.0018,443,51,266,84,599,0.0491,0.8196,0.7707,0.7654,0.093,0.6857,2.0927,2.0841,1.613085,0.35,0.0012,0.96173,0.00945,-0.00183,0.76544,2.0840500000000004,0.81031,0.669,0.04240999999999998,0.08441,1.5977427,0.35,0.306999306999307,0.035343035343035345,0.18433818433818433,0.058212058212058215,0.4151074151074151
1709,1967,1443,0.01,0.0096,-0.0015,-0.0018,448,53,261,86,595,0.0496,0.8209,0.7717,0.7666,0.0933,0.6883,2.094,2.086,1.615068,0.35,0.0012,0.96173,0.00955,-0.00176,0.76659,2.08599,0.8124600000000001,0.67286,0.044059999999999974,0.08655,1.6013188,0.35,0.31046431046431044,0.036729036729036726,0.18087318087318088,0.0595980595980596,0.4123354123354123
1710,1967,1443,0.01,0.0097,-0.0014,-0.0017,452,56,255,88,592,0.0496,0.8219,0.7727,0.7677,0.0931,0.6904,2.0952,2.0878,1.616539,0.35,0.0012,0.96173,0.00964,-0.0016899999999999999,0.76773,2.08784,0.8144500000000001,0.67647,0.04545999999999998,0.08832999999999999,1.6045915000000002,0.35,0.31323631323631324,0.038808038808038806,0.17671517671517672,0.060984060984060985,0.41025641025641024
1711,1967,1443,0.0101,0.0098,-0.0014,-0.0016,457,59,249,90,588,0.0494,0.8226,0.7736,0.7689,0.0924,0.6921,2.0961,2.0896,1.617472,0.35,0.0012,0.96173,0.009729999999999999,-0.00163,0.7688499999999999,2.08956,0.8162499999999999,0.67979,0.046599999999999975,0.08971,1.6075111,0.35,0.3167013167013167,0.040887040887040885,0.17255717255717257,0.062370062370062374,0.4074844074844075
1712,1967,1443,0.0101,0.0098,-0.0014,-0.0016,461,62,244,91,585,0.0487,0.823,0.7743,0.7699,0.0911,0.6933,2.0968,2.0911,1.617849,0.35,0.0012,0.96173,0.009810000000000001,-0.0015799999999999998,0.7699199999999999,2.0911299999999997,0.8178300000000001,0.6827799999999999,0.04744999999999998,0.09065999999999999,1.610033,0.35,0.3194733194733195,0.042966042966042964,0.1690921690921691,0.06306306306306306,0.40540540540540543
1713,1967,1443,0.0101,0.0099,-0.0013,-0.0015,465,64,238,93,583,0.0476,0.8231,0.775,0.7709,0.0893,0.6941,2.0972,2.0925,1.617659,0.35,0.0012,0.96174,0.00988,-0.00152,0.7709400000000001,2.09252,0.81917,0.6854100000000001,0.04797999999999998,0.09114,1.6121177,0.35,0.32224532224532226,0.04435204435204435,0.16493416493416493,0.06444906444906445,0.404019404019404
1714,1967,1443,0.0102,0.01,-0.0013,-0.0015,469,67,233,95,579,0.0462,0.8228,0.7756,0.7719,0.0869,0.6944,2.0973,2.0937,1.616898,0.35,0.0012,0.96174,0.00995,-0.00147,0.7719,2.09371,0.82025,0.68765,0.04817999999999998,0.09113,1.6137317,0.35,0.325017325017325,0.04643104643104643,0.16146916146916146,0.06583506583506583,0.40124740124740127
1715,1967,1443,0.0102,0.01,-0.0013,-0.0014,473,69,228,96,577,0.0444,0.8222,0.776,0.7728,0.084,0.6942,2.0972,2.0947,1.615571,0.35,0.0012,0.96174,0.010010000000000002,-0.00143,0.77277,2.09469,0.82105,0.68948,0.048029999999999975,0.09062,1.6148476999999999,0.35,0.3277893277893278,0.04781704781704782,0.158004158004158,0.06652806652806653,0.39986139986139985
1716,1967,1442,0.0102,0.0101,-0.0013,-0.0014,476,71,223,98,574,0.0422,0.8213,0.7763,0.7736,0.0805,0.6936,2.0967,2.0954,1.613688,0.35,0.0012,0.96174,0.010060000000000001,-0.0014,0.77355,2.09543,0.82155,0.69089,0.04751999999999998,0.08957999999999999,1.615445,0.35,0.3300970873786408,0.049237170596393896,0.15464632454923716,0.06796116504854369,0.39805825242718446
1717,1968,1442,0.0101,0.0101,-0.0013,-0.0014,480,74,219,99,570,0.0397,0.8201,0.7765,0.7742,0.0766,0.6926,2.0961,2.0959,1.611267,0.35,0.0012,0.96174,0.01009,-0.00137,0.77424,2.09593,0.82175,0.69187,0.04664999999999998,0.08802,1.6155096,0.35,0.332871012482663,0.05131761442441054,0.15187239944521497,0.06865464632454923,0.39528432732316227
1718,1968,1442,0.0101,0.0101,-0.0013,-0.0014,483,76,215,101,567,0.0369,0.8185,0.7766,0.7748,0.0723,0.6912,2.0951,2.0962,1.608334,0.35,0.0012,0.96174,0.01011,-0.00135,0.77483,2.09617,0.82164,0.69242,0.04542999999999998,0.08595,1.6150344999999997,0.35,0.33495145631067963,0.052704576976421634,0.14909847434119278,0.07004160887656033,0.3932038834951456
1719,1968,1442,0.0101,0.0101,-0.0014,-0.0013,487,78,210,102,565,0.0338,0.8167,0.7765,0.7753,0.0675,0.6894,2.0939,2.0961,1.604921,0.35,0.0012,0.96174,0.01012,-0.00134,0.7753099999999999,2.0961600000000002,0.8212200000000001,0.69253,0.04384999999999998,0.08337,1.6140198000000001,0.35,0.3377253814147018,0.05409153952843273,0.14563106796116504,0.07073509015256588,0.39181692094313453
1720,1968,1442,0.01,0.0101,-0.0014,-0.0013,490,80,206,104,562,0.0304,0.8146,0.7764,0.7757,0.0623,0.6872,2.0924,2.0959,1.601065,0.35,0.0012,0.96174,0.01012,-0.0013399999999999998,0.7756799999999999,2.09588,0.82049,0.69221,0.04192999999999998,0.08029,1.6124724000000001,0.35,0.33980582524271846,0.05547850208044383,0.14285714285714285,0.07212205270457697,0.3897364771151179
1721,1968,1442,0.01,0.0101,-0.0014,-0.0013,493,81,203,105,560,0.0267,0.8123,0.7761,0.7759,0.0568,0.6847,2.0907,2.0953,1.59681,0.35,0.0012,0.96174,0.01011,-0.0013399999999999998,0.77593,2.0953399999999998,0.8194600000000001,0.69147,0.03965999999999998,0.07672999999999999,1.6104062,0.35,0.3418862690707351,0.05617198335644938,0.1407766990291262,0.07281553398058252,0.3883495145631068
1722,1968,1442,0.0099,0.0101,-0.0014,-0.0014,496,83,199,106,558,0.0229,0.8098,0.7757,0.7761,0.0511,0.682,2.0889,2.0945,1.592205,0.35,0.0012,0.96174,0.01009,-0.0013399999999999998,0.77607,2.0945500000000004,0.81814,0.6903400000000001,0.03707999999999998,0.07273,1.6078417999999999,0.35,0.34396671289875175,0.057558945908460474,0.13800277392510402,0.07350901525658807,0.3869625520110957
1723,1968,1442,0.0098,0.01,-0.0015,-0.0014,498,85,196,107,556,0.0188,0.8071,0.7752,0.7761,0.0451,0.679,2.0868,2.0935,1.587302,0.35,0.0012,0.96174,0.01006,-0.00136,0.77609,2.09351,0.81654,0.68883,0.03419999999999998,0.06831000000000001,1.6048061,0.35,0.34535367545076284,0.05894590846047157,0.13592233009708737,0.07420249653259361,0.3855755894590846
1724,1968,1442,0.0098,0.01,-0.0015,-0.0014,501,86,193,108,554,0.0147,0.8043,0.7746,0.776,0.039,0.6758,2.0845,2.0922,1.582159,0.35,0.0012,0.96174,0.01002,-0.00138,0.77599,2.09223,0.81469,0.68697,0.031049999999999977,0.06352,1.6013322000000003,0.35,0.3474341192787795,0.059639389736477116,0.13384188626907073,0.07489597780859916,0.3841886269070735
1725,1968,1442,0.0097,0.01,-0.0016,-0.0014,503,88,190,109,552,0.0105,0.8013,0.774,0.7758,0.0327,0.6725,2.0822,2.0907,1.576836,0.35,0.0012,0.96175,0.00997,-0.00141,0.77579,2.0907299999999998,0.8126000000000001,0.6848000000000001,0.02765999999999998,0.05839,1.5974587,0.35,0.3488210818307906,0.06102635228848821,0.1317614424410541,0.07558945908460471,0.3828016643550624
1726,1969,1442,0.0096,0.0099,-0.0016,-0.0014,506,89,187,110,550,0.0062,0.7982,0.7733,0.7755,0.0265,0.6691,2.0797,2.089,1.571395,0.35,0.0012,0.96175,0.009909999999999999,-0.0014399999999999999,0.77549,2.08903,0.81029,0.68235,0.024059999999999977,0.05299,1.5932294,0.35,0.3509015256588072,0.06171983356449376,0.12968099861303745,0.07628294036061026,0.3814147018030513
1727,1969,1442,0.0095,0.0098,-0.0017,-0.0015,508,90,184,111,549,0.0019,0.7951,0.7725,0.7751,0.0202,0.6657,2.0771,2.0871,1.5659,0.35,0.0012,0.96175,0.009850000000000001,-0.00148,0.77509,2.08713,0.80779,0.6796599999999999,0.02027999999999998,0.047349999999999996,1.5886927,0.35,0.3522884882108183,0.06241331484049931,0.1276005547850208,0.0769764216366158,0.38072122052704577
1728,1969,1442,0.0094,0.0098,-0.0017,-0.0015,510,92,182,112,546,-0.0023,0.792,0.7717,0.7746,0.0141,0.6623,2.0745,2.0851,1.560416,0.35,0.0012,0.96175,0.00978,-0.00152,0.7746,2.0850700000000004,0.8051400000000001,0.6767700000000001,0.01635999999999998,0.04153,1.5839009,0.35,0.3536754507628294,0.0638002773925104,0.1262135922330097,0.07766990291262135,0.3786407766990291
1729,1969,1442,0.0093,0.0097,-0.0018,-0.0016,511,93,180,113,545,-0.0064,0.7889,0.7708,0.774,0.0081,0.6589,2.0719,2.0829,1.555006,0.35,0.0012,0.96175,0.0097,-0.00156,0.77403,2.08287,0.80236,0.6737200000000001,0.012339999999999978,0.03559,1.5789094000000001,0.35,0.35436893203883496,0.06449375866851595,0.12482662968099861,0.07836338418862691,0.3779472954230236
1730,1969,1442,0.0093,0.0096,-0.0018,-0.0016,513,94,178,114,543,-0.0104,0.7859,0.7699,0.7734,0.0024,0.6557,2.0693,2.0806,1.549735,0.35,0.0012,0.96175,0.00963,-0.0016,0.7733800000000001,2.0805599999999997,0.79949,0.6705699999999999,0.00825999999999998,0.029599999999999998,1.5737764,0.35,0.35575589459084606,0.0651872399445215,0.12343966712898752,0.07905686546463246,0.3765603328710125
1731,1969,1442,0.0092,0.0095,-0.0019,-0.0017,514,94,177,114,543,-0.0142,0.783,0.769,0.7727,-0.0031,0.6526,2.0668,2.0782,1.544665,0.35,0.0012,0.96175,0.00955,-0.00165,0.77267,2.07817,0.79656,0.6673600000000001,0.0041699999999999775,0.02361,1.5685619000000002,0.35,0.3564493758668516,0.0651872399445215,0.12274618585298197,0.07905686546463246,0.3765603328710125
1732,1969,1441,0.0091,0.0095,-0.0019,-0.0017,515,95,175,115,541,-0.0178,0.7802,0.7681,0.7719,-0.0083,0.6498,2.0643,2.0757,1.539853,0.35,0.0012,0.96175,0.00947,-0.0017000000000000001,0.77191,2.07571,0.7936,0.66414,9.999999999997789e-05,0.017669999999999998,1.5633267,0.35,0.3573907009021513,0.0659264399722415,0.12144344205412907,0.0798056904927134,0.3754337265787647
1733,1969,1441,0.0091,0.0094,-0.0019,-0.0017,516,96,174,115,540,-0.0211,0.7775,0.7673,0.7711,-0.013,0.6472,2.0619,2.0732,1.535356,0.35,0.0012,0.96175,0.0094,-0.0017399999999999998,0.77112,2.07322,0.79064,0.66096,-0.0038900000000000228,0.011859999999999999,1.5581321,0.35,0.35808466342817485,0.06662040249826509,0.12074947952810548,0.0798056904927134,0.3747397640527412
1734,1970,1441,0.009,0.0093,-0.002,-0.0018,517,96,173,116,539,-0.0242,0.7751,0.7664,0.7703,-0.0173,0.6449,2.0596,2.0707,1.531227,0.35,0.0012,0.96175,0.00932,-0.00179,0.7703,2.07073,0.78772,0.65787,-0.007780000000000021,0.006230000000000001,1.5530389000000002,0.35,0.35877862595419846,0.06662040249826509,0.12005551700208189,0.08049965301873699,0.37404580152671757
1735,1970,1441,0.0089,0.0092,-0.002,-0.0018,518,97,172,116,538,-0.0269,0.7728,0.7656,0.7695,-0.0211,0.6429,2.0575,2.0683,1.527511,0.35,0.0012,0.96175,0.00924,-0.00183,0.7694599999999999,2.06826,0.78487,0.65491,-0.011520000000000022,0.0008500000000000001,1.5481064,0.35,0.35947258848022207,0.06731436502428868,0.1193615544760583,0.08049965301873699,0.37335183900069396
1736,1970,1441,0.0089,0.0092,-0.002,-0.0019,519,97,171,117,537,-0.0293,0.7708,0.7649,0.7686,-0.0244,0.6413,2.0556,2.0659,1.524251,0.35,0.0012,0.96175,0.009170000000000001,-0.0018700000000000001,0.76862,2.06585,0.78213,0.65213,-0.015070000000000023,-0.00424,1.543392,0.35,0.36016655100624567,0.06731436502428868,0.11866759195003469,0.08119361554476058,0.37265787647467036
1737,1970,1441,0.0089,0.0091,-0.002,-0.0019,519,97,171,117,537,-0.0313,0.769,0.7642,0.7678,-0.0271,0.6401,2.0538,2.0635,1.521483,0.35,0.0012,0.96176,0.00911,-0.0019,0.76779,2.0635199999999996,0.77952,0.64957,-0.018390000000000024,-0.00897,1.5389503000000002,0.35,0.36016655100624567,0.06731436502428868,0.11866759195003469,0.08119361554476058,0.37265787647467036
1738,1970,1441,0.0089,0.0091,-0.002,-0.0019,520,97,171,117,536,-0.0329,0.7675,0.7636,0.767,-0.0293,0.6392,2.0523,2.0613,1.519236,0.35,0.0012,0.96176,0.00906,-0.0019299999999999999,0.76698,2.0613,0.77707,0.64726,-0.02145000000000002,-0.013309999999999999,1.5348323000000001,0.35,0.3608605135322693,0.06731436502428868,0.11866759195003469,0.08119361554476058,0.37196391394864675
1739,1970,1441,0.0088,0.009,-0.002,-0.002,520,97,171,117,536,-0.0341,0.7663,0.763,0.7662,-0.0308,0.6389,2.051,2.0592,1.517533,0.35,0.0012,0.96176,0.00901,-0.00195,0.7661999999999999,2.0592099999999998,0.7748100000000001,0.6452600000000001,-0.024220000000000023,-0.0172,1.531085,0.35,0.3608605135322693,0.06731436502428868,0.11866759195003469,0.08119361554476058,0.37196391394864675
1740,1970,1441,0.0088,0.009,-0.002,-0.002,520,97,171,117,536,-0.0348,0.7654,0.7626,0.7655,-0.0317,0.6389,2.0499,2.0573,1.51639,0.35,0.0012,0.96176,0.00896,-0.0019700000000000004,0.76547,2.05727,0.77276,0.64358,-0.026660000000000024,-0.020609999999999996,1.5277505,0.35,0.3608605135322693,0.06731436502428868,0.11866759195003469,0.08119361554476058,0.37196391394864675
1741,1971,1441,0.0089,0.0089,-0.002,-0.002,520,97,172,117,535,-0.0352,0.7648,0.7622,0.7648,-0.0321,0.6394,2.0491,2.0555,1.515816,0.35,0.0012,0.96176,0.00893,-0.00198,0.76479,2.0555,0.7709400000000001,0.64226,-0.028760000000000025,-0.023509999999999996,1.5248656,0.35,0.3608605135322693,0.06731436502428868,0.1193615544760583,0.08119361554476058,0.3712699514226232
1742,1971,1441,0.0089,0.0089,-0.002,-0.002,519,96,173,117,536,-0.0351,0.7644,0.7619,0.7642,-0.0317,0.6403,2.0486,2.0539,1.515812,0.35,0.0012,0.96176,0.00891,-0.00199,0.76417,2.0539300000000003,0.76936,0.64131,-0.030490000000000024,-0.02585,1.5224615,0.35,0.36016655100624567,0.06662040249826509,0.12005551700208189,0.08119361554476058,0.37196391394864675
1743,1971,1441,0.0089,0.0089,-0.002,-0.002,519,96,173,117,536,-0.0346,0.7644,0.7617,0.7636,-0.0308,0.6417,2.0482,2.0526,1.516371,0.35,0.0012,0.96176,0.00889,-0.002,0.7636099999999999,2.05256,0.7680499999999999,0.64076,-0.03184000000000002,-0.02763,1.520563,0.35,0.36016655100624567,0.06662040249826509,0.12005551700208189,0.08119361554476058,0.37196391394864675
1744,1971,1441,0.009,0.0089,-0.0019,-0.002,518,96,175,117,535,-0.0336,0.7647,0.7616,0.7631,-0.0293,0.6435,2.0482,2.0514,1.517481,0.35,0.0012,0.96176,0.008889999999999999,-0.00199,0.7631300000000001,2.05142,0.7670100000000001,0.64062,-0.03278000000000002,-0.02883,1.5191884,0.35,0.35947258848022207,0.06662040249826509,0.12144344205412907,0.08119361554476058,0.3712699514226232
1745,1971,1441,0.009,0.0089,-0.0019,-0.002,518,95,176,117,535,-0.0323,0.7652,0.7616,0.7627,-0.0272,0.6457,2.0483,2.0505,1.51912,0.35,0.0012,0.96176,0.008900000000000002,-0.00198,0.76273,2.0505,0.7662500000000001,0.6409,-0.03332000000000002,-0.02944,1.5183493000000001,0.35,0.35947258848022207,0.0659264399722415,0.12213740458015267,0.08119361554476058,0.3712699514226232
1746,1971,1440,0.0091,0.0089,-0.0019,-0.002,516,94,177,117,536,-0.0306,0.7659,0.7617,0.7624,-0.0246,0.6482,2.0487,2.0498,1.52126,0.35,0.0012,0.96176,0.00892,-0.0019700000000000004,0.7624099999999999,2.04981,0.76576,0.6415900000000001,-0.03345000000000002,-0.029459999999999997,1.5180501999999998,0.35,0.35833333333333334,0.06527777777777778,0.12291666666666666,0.08125,0.37222222222222223
1747,1971,1440,0.0091,0.0089,-0.0018,-0.002,515,93,179,116,537,-0.0286,0.767,0.7618,0.7622,-0.0215,0.6511,2.0494,2.0494,1.523867,0.35,0.0012,0.96176,0.00894,-0.00195,0.76217,2.0493699999999997,0.76556,0.64269,-0.03318000000000002,-0.0289,1.5182886,0.35,0.3576388888888889,0.06458333333333334,0.12430555555555556,0.08055555555555556,0.3729166666666667
1748,1971,1440,0.0092,0.009,-0.0017,-0.0019,514,93,181,116,536,-0.0262,0.7682,0.7621,0.762,-0.018,0.6543,2.0502,2.0492,1.5269,0.35,0.0012,0.96176,0.00897,-0.0019200000000000003,0.76202,2.0491599999999996,0.76563,0.6442,-0.03251000000000002,-0.027769999999999996,1.519055,0.35,0.35694444444444445,0.06458333333333334,0.12569444444444444,0.08055555555555556,0.37222222222222223
1749,1972,1440,0.0093,0.009,-0.0017,-0.0019,513,92,183,115,537,-0.0235,0.7696,0.7624,0.762,-0.0141,0.6578,2.0512,2.0492,1.530313,0.35,0.0012,0.96177,0.00902,-0.00189,0.76196,2.0491800000000002,0.76596,0.64609,-0.03145000000000002,-0.026099999999999995,1.520333,0.35,0.35625,0.06388888888888888,0.12708333333333333,0.0798611111111111,0.3729166666666667
1750,1972,1440,0.0094,0.0091,-0.0016,-0.0019,512,90,185,115,538,-0.0206,0.7711,0.7627,0.762,-0.0098,0.6616,2.0524,2.0494,1.534054,0.35,0.0012,0.96177,0.00908,-0.0018499999999999999,0.76197,2.04943,0.76653,0.64836,-0.030030000000000022,-0.023909999999999997,1.5220994,0.35,0.35555555555555557,0.0625,0.1284722222222222,0.0798611111111111,0.3736111111111111
1751,1972,1440,0.0095,0.0091,-0.0016,-0.0018,510,89,188,114,539,-0.0175,0.7728,0.7631,0.7621,-0.0052,0.6655,2.0537,2.0499,1.538066,0.35,0.0012,0.96177,0.009139999999999999,-0.0018100000000000002,0.76206,2.04989,0.76733,0.6509699999999999,-0.028260000000000025,-0.021219999999999996,1.5243243999999998,0.35,0.3541666666666667,0.06180555555555556,0.13055555555555556,0.07916666666666666,0.37430555555555556
1752,1972,1440,0.0096,0.0092,-0.0015,-0.0018,508,88,190,114,540,-0.0143,0.7746,0.7636,0.7622,-0.0005,0.6695,2.0551,2.0505,1.542289,0.35,0.0012,0.96177,0.00921,-0.00176,0.76223,2.0505400000000003,0.76835,0.65389,-0.026180000000000026,-0.018099999999999998,1.5269721,0.35,0.3527777777777778,0.06111111111111111,0.13194444444444445,0.07916666666666666,0.375
1753,1972,1440,0.0097,0.0093,-0.0014,-0.0017,507,87,193,113,540,-0.0109,0.7764,0.7641,0.7625,0.0044,0.6737,2.0566,2.0514,1.54666,0.35,0.0012,0.96177,0.00929,-0.0017000000000000001,0.76247,2.05138,0.76955,0.65709,-0.02381000000000002,-0.01458,1.530001,0.35,0.35208333333333336,0.06041666666666667,0.13402777777777777,0.07847222222222222,0.375
1754,1972,1440,0.0098,0.0094,-0.0013,-0.0016,505,85,196,112,542,-0.0075,0.7783,0.7646,0.7628,0.0094,0.6778,2.0582,2.0524,1.551112,0.35,0.0012,0.96177,0.00937,-0.0016399999999999997,0.76277,2.0523800000000003,0.77091,0.66052,-0.02120000000000002,-0.010709999999999999,1.5333641,0.35,0.3506944444444444,0.059027777777777776,0.1361111111111111,0.07777777777777778,0.3763888888888889
1755,1972,1440,0.01,0.0095,-0.0013,-0.0016,503,84,199,112,542,-0.0041,0.7801,0.7651,0.7631,0.0143,0.6819,2.0597,2.0535,1.555579,0.35,0.0012,0.96177,0.00947,-0.0015800000000000002,0.76312,2.05352,0.7724,0.66414,-0.01838000000000002,-0.006559999999999999,1.53701,0.35,0.34930555555555554,0.058333333333333334,0.13819444444444445,0.07777777777777778,0.3763888888888889
1756,1972,1440,0.0101,0.0096,-0.0012,-0.0015,501,82,202,111,544,-0.0007,0.7819,0.7656,0.7635,0.0192,0.686,2.0613,2.0548,1.559991,0.35,0.0012,0.96177,0.009569999999999999,-0.0015099999999999998,0.76351,2.05478,0.7739999999999999,0.6679200000000001,-0.015390000000000023,-0.0021799999999999988,1.5408831,0.35,0.34791666666666665,0.05694444444444444,0.14027777777777778,0.07708333333333334,0.37777777777777777
1757,1973,1440,0.0102,0.0097,-0.0011,-0.0014,498,81,205,110,546,0.0026,0.7836,0.7661,0.7639,0.0239,0.6899,2.0628,2.0561,1.56428,0.35,0.0012,0.96177,0.00968,-0.0014399999999999999,0.7639400000000001,2.05612,0.77566,0.6718,-0.012270000000000022,0.002360000000000001,1.5449244,0.35,0.3458333333333333,0.05625,0.1423611111111111,0.0763888888888889,0.37916666666666665
1758,1973,1440,0.0103,0.0098,-0.0011,-0.0014,496,79,209,109,547,0.0057,0.7851,0.7665,0.7644,0.0284,0.6937,2.0643,2.0575,1.568379,0.35,0.0012,0.96177,0.00979,-0.00138,0.76438,2.0575300000000003,0.77735,0.67574,-0.009080000000000022,0.007000000000000001,1.5490723,0.35,0.34444444444444444,0.05486111111111111,0.1451388888888889,0.07569444444444444,0.3798611111111111
1759,1973,1439,0.0104,0.0099,-0.001,-0.0013,493,77,212,108,549,0.0086,0.7865,0.7669,0.7648,0.0326,0.6972,2.0656,2.059,1.572223,0.35,0.0012,0.96177,0.0099,-0.00131,0.7648299999999999,2.05897,0.77904,0.6796800000000001,-0.005870000000000023,0.011670000000000002,1.5532633,0.35,0.3425990271021543,0.05350938151494093,0.14732453092425296,0.07505211952744961,0.38151494093120225
1760,1973,1439,0.0105,0.01,-0.0009,-0.0012,491,75,216,107,550,0.0113,0.7877,0.7673,0.7653,0.0364,0.7004,2.0669,2.0604,1.575748,0.35,0.0012,0.96177,0.010010000000000002,-0.00124,0.76529,2.0604199999999997,0.7807,0.68356,-0.0026800000000000218,0.01629,1.5574327,0.35,0.3412091730368311,0.05211952744961779,0.15010423905489922,0.07435719249478805,0.3822098679638638
